iata,airport,city,state,country,lat,long
\N,Rajah Buayan Air Base,,,,6.10644006729,125.23500061
CGM,Camiguin Airport,,,,9.253520011901855,124.70700073242188
JOL,Jolo Airport,,,,6.0536699295043945,121.01100158691406
TWT,Sanga Sanga Airport,,,,5.046991,119.742996
SUG,Surigao Airport,,,,9.755838325629998,125.480947495
TDG,Tandag Airport,,,,9.072110176086426,126.1709976196289
WNP,Naga Airport,,,,13.58489990234375,123.2699966430664
BSO,Basco Airport,,,,20.4513,121.980003
SFE,San Fernando Airport,,,,16.595600128173828,120.3030014038086
TUG,Tuguegarao Airport,,,,17.6433676823,121.733150482
VRC,Virac Airport,,,,13.576399803161621,124.20600128173828
CYP,Calbayog Airport,,,,12.072699546813965,124.54499816894531
CRM,Catarman National Airport,,,,12.502400398254395,124.63600158691406
MBT,Moises R. Espinosa Airport,,,,12.369682,123.630095
RXS,Roxas Airport,,,,11.597700119018555,122.75199890136719
TTG,General Enrique Mosconi Airport,,,,-22.619600296,-63.7937011719
LHS,Las Heras Airport,,,,-46.53829956049999,-68.9653015137
OES,Antoine de Saint Exupéry Airport,,,,-40.7512,-65.0343
ING,Lago Argentino Airport,,,,-50.336102,-72.248596
GGS,Gobernador Gregores Airport,,,,-48.7831,-70.150002
SST,Santa Teresita Airport,,,,-36.5423,-56.7218
NEC,Necochea Airport,,,,-38.4831,-58.8172
JDO,Orlando Bezerra de Menezes Airport,,,,-7.21895980835,-39.270099639899996
LEC,Coronel Horácio de Mattos Airport,,,,-12.4822998047,-41.2770004272
MEA,Macaé Airport,,,,-22.343000412,-41.7659988403
MII,Frank Miloye Milenkowichi–Marília State Airport,,,,-22.1968994141,-49.926399231
VDC,Vitória da Conquista Airport,,,,-14.8627996445,-40.8630981445
RIA,Santa Maria Airport,,,,-29.711399,-53.688202
TOW,Toledo Airport,,,,-24.6863,-53.697498
ESR,Ricardo García Posada Airport,,,,-26.311100006103516,-69.76519775390625
ZPC,Pucón Airport,,,,-39.29280090332031,-71.91590118408203
SOD,Sorocaba Airport,,,,-23.478001,-47.490002
SCY,San Cristóbal Airport,,,,-0.910206,-89.617401
LOH,Camilo Ponce Enriquez Airport,,,,-3.99589,-79.371902
ESM,General Rivadeneira Airport,,,,0.9785190224647522,-79.62660217285156
PSY,Port Stanley Airport,,,,-51.685699462891,-57.777599334717
CRC,Santa Ana Airport,,,,4.75818,-75.9557
\N,La Jagua Airport,,,,2.1464,-75.6944
LQM,Caucaya Airport,,,,-0.182278,-74.7708
LPD,La Pedrera Airport,,,,-1.32861,-69.5797
NQU,Reyes Murillo Airport,,,,5.6964,-77.2806
PDA,Obando Airport,,,,3.85353,-67.9062
EYP,El Yopal Airport,,,,5.31911,-72.384
GYA,Capitán de Av. Emilio Beltrán Airport,,,,-10.820599556,-65.3455963135
PUR,Puerto Rico Airport,,,,-11.107663,-67.551155
RIB,Capitán Av. Selin Zeitun Lopez Airport,,,,-11,-66
REY,Reyes Airport,,,,-14.3044,-67.353401
SRJ,Capitán Av. German Quiroga G. Airport,,,,-14.859199523925781,-66.73750305175781
ORG,Zorg en Hoop Airport,,,,5.81108,-55.190701
MVS,Mucuri Airport,,,,-18.048900604248047,-39.864200592041016
\N,Caballococha Airport,,,,-3.91686010361,-70.5082015991
CJA,Mayor General FAP Armando Revoredo Iglesias Airport,,,,-7.1391801834106445,-78.4894027709961
HUU,Alferez Fap David Figueroa Fernandini Airport,,,,-9.878809928894043,-76.20480346679688
NZC,Maria Reiche Neuman Airport,,,,-14.854000091600001,-74.9615020752
SRA,Santa Rosa Airport,,,,-27.9067,-54.520401
\N,El Jagüel / Punta del Este Airport,,,,-34.9169998169,-54.916999816899995
MYC,Escuela Mariscal Sucre Airport,,,,10.249978065490723,-67.64942169189453
VIG,Juan Pablo Pérez Alfonso Airport,,,,8.624139,-71.672668
JPR,Ji-Paraná Airport,,,,-10.870800018299999,-61.8465003967
BBQ,Codrington Airport,,,,17.635799,-61.828602
DSD,La Désirade Airport,,,,16.296902,-61.0844
BBR,Baillif Airport,,,,16.0132999420166,-61.7421989440918
SFC,St-François Airport,,,,16.25779914855957,-61.26250076293945
GBJ,Les Bases Airport,,,,15.86870002746582,-61.27000045776367
NEV,Vance W. Amory International Airport,,,,17.205699920654297,-62.589900970458984
VIJ,Virgin Gorda Airport,,,,18.446399688720703,-64.42749786376953
BQU,J F Mitchell Airport,,,,12.9884004593,-61.2620010376
UNI,Union Island International Airport,,,,12.60013484954834,-61.41194534301758
KOV,Kokshetau Airport,,,,53.329102,69.594597
PPK,Petropavlosk South Airport,,,,54.77470016479492,69.18389892578125
DZN,Zhezkazgan Airport,,,,47.708302,67.733299
UKK,Ust-Kamennogorsk Airport,,,,50.036598205566406,82.49420166015625
KSN,Kostanay West Airport,,,,53.20690155029297,63.55030059814453
KVD,Ganja Airport,,,,40.737701416015625,46.31760025024414
NAJ,Nakhchivan Airport,,,,39.18880081176758,45.45840072631836
NER,Chulman Airport,,,,56.913898468018,124.91400146484
PYJ,Polyarny Airport,,,,66.4003982544,112.029998779
CKH,Chokurdakh Airport,,,,70.62310028076172,147.90199279785156
CYX,Cherskiy Airport,,,,68.7406005859375,161.33799743652344
IKS,Tiksi Airport,,,,71.697700500488,128.90299987793
KXK,Komsomolsk-on-Amur Airport,,,,50.409000396728516,136.9340057373047
DYR,Ugolny Airport,,,,64.734902,177.740997
OHO,Okhotsk Airport,,,,59.410064697265625,143.05650329589844
UJE,Ujae Atoll Airport,,,,8.92805957794,165.761993408
MPW,Mariupol International Airport,,,,47.07609939575195,37.44960021972656
VSG,Luhansk International Airport,,,,48.4174003601,39.3740997314
OZH,Zaporizhzhia International Airport,,,,47.867000579833984,35.31570053100586
KWG,Kryvyi Rih International Airport,,,,48.04330062866211,33.209999084472656
HRK,Kharkiv International Airport,,,,49.924800872802734,36.290000915527344
IFO,Ivano-Frankivsk International Airport,,,,48.88420104980469,24.686100006103516
CWC,Chernivtsi International Airport,,,,48.259300231933594,25.98080062866211
RWN,Rivne International Airport,,,,50.60710144042969,26.141599655151367
UDJ,Uzhhorod International Airport,,,,48.634300231933594,22.263399124145508
CSH,Solovki Airport,,,,65.0299987793,35.7333335876
CEE,Cherepovets Airport,,,,59.273601532,38.015800476100004
AMV,Amderma Airport,,,,69.76329803466797,61.556400299072266
KSZ,Kotlas Airport,,,,61.235801696777344,46.6974983215332
PES,Petrozavodsk Airport,,,,61.88520050048828,34.154701232910156
GNA,Hrodna Airport,,,,53.60200119018555,24.053800582885742
MVQ,Mogilev Airport,,,,53.954898834228516,30.09510040283203
EIE,Yeniseysk Airport,,,,58.47420120239258,92.11250305175781
KYZ,Kyzyl Airport,,,,51.66939926147461,94.40059661865234
NOZ,Spichenkovo Airport,,,,53.811401,86.877197
HTG,Khatanga Airport,,,,71.97810363769531,102.49099731445312
IAA,Igarka Airport,,,,67.43720245361328,86.62190246582031
\N,Khankala Air Base,,,,43.298099517822266,45.78409957885742
NAL,Nalchik Airport,,,,43.512901306152344,43.636600494384766
OGZ,Beslan Airport,,,,43.2051010132,44.6066017151
ESL,Elista Airport,,,,46.3739013671875,44.33089828491211
WKK,Aleknagik / New Airport,,,,59.2826004028,-158.617996216
BLF,Mercer County Airport,,,,37.295799255371094,-81.20770263671875
GLH,Mid Delta Regional Airport,,,,33.4828987121582,-90.98560333251953
PSC,Tri Cities Airport,,,,46.26470184326172,-119.11900329589844
KQA,Akutan Seaplane Base,,,,54.1337704415,-165.778895617
LPS,Lopez Island Airport,,,,48.4838981628418,-122.93800354003906
SLY,Salekhard Airport,,,,66.5907974243164,66.61100006103516
HMA,Khanty Mansiysk Airport,,,,61.028499603271484,69.08609771728516
NYA,Nyagan Airport,,,,62.110001,65.614998
OVS,Sovetskiy Airport,,,,61.326622009277344,63.60191345214844
IJK,Izhevsk Airport,,,,56.82809829711914,53.45750045776367
KVX,Pobedilovo Airport,,,,58.503299713135,49.348300933838
NYM,Nadym Airport,,,,65.48090362548828,72.69889831542969
RAT,Raduzhny Airport,,,,62.1585998535,77.32890319820001
NFG,Nefteyugansk Airport,,,,61.108299255371094,72.6500015258789
KRO,Kurgan Airport,,,,55.47529983520508,65.41560363769531
LBD,Khudzhand Airport,,,,40.21540069580078,69.6947021484375
AZN,Andizhan Airport,,,,40.7276992798,72.2939987183
FEG,Fergana International Airport,,,,40.358798980699994,71.7450027466
NMA,Namangan Airport,,,,40.9846000671,71.5567016602
NCU,Nukus Airport,,,,42.488399505615234,59.62329864501953
UGC,Urgench Airport,,,,41.58430099487305,60.641700744628906
KSQ,Karshi Khanabad Airport,,,,38.8335990906,65.9215011597
TMJ,Termez Airport,,,,37.28670120239258,67.30999755859375
RYB,Staroselye Airport,,,,58.10419845581055,38.92940139770508
EGO,Belgorod International Airport,,,,50.643798828125,36.5900993347168
URS,Kursk East Airport,,,,51.7505989074707,36.29560089111328
LPK,Lipetsk Airport,,,,52.70280075073242,39.53779983520508
VKT,Vorkuta Airport,,,,67.48860168457031,63.993099212646484
UUA,Bugulma Airport,,,,54.63999938964844,52.801700592041016
JOK,Yoshkar-Ola Airport,,,,56.700599670410156,47.904701232910156
CSY,Cheboksary Airport,,,,56.090301513671875,47.3473014831543
ULY,Ulyanovsk East Airport,,,,54.4010009765625,48.80270004272461
OSW,Orsk Airport,,,,51.0724983215332,58.59560012817383
PEZ,Penza Airport,,,,53.110599517822266,45.02109909057617
SKX,Saransk Airport,,,,54.12512969970703,45.212257385253906
BWO,Balakovo Airport,,,,51.8582992554,47.7456016541
HBX,Hubli Airport,,,,15.361700058,75.08489990230001
KCT,Koggala Airport,,,,5.993680000305176,80.32029724121094
WRZ,Weerawila Airport,,,,6.25448989868,81.23519897460001
BBM,Battambang Airport,,,,13.095600128173828,103.2239990234375
SHL,Shillong Airport,,,,25.70359992980957,91.97869873046875
GAU,Lokpriya Gopinath Bordoloi International Airport,,,,26.10610008239746,91.58589935302734
DMU,Dimapur Airport,,,,25.883899688699998,93.77110290530001
TEZ,Tezpur Airport,,,,26.7091007232666,92.78469848632812
BZL,Barisal Airport,,,,22.801000595092773,90.30120086669922
HOE,Ban Huoeisay Airport,,,,20.2572994232,100.43699646
BHR,Bharatpur Airport,,,,27.678101,84.429398
BDP,Bhadrapur Airport,,,,26.5708007812,88.07959747310001
MEY,Meghauli Airport,,,,27.5774,84.22875
KEP,Nepalgunj Airport,,,,28.103599548339844,81.66699981689453
GAN,Gan International Airport,,,,-0.693342,73.155602
HAQ,Hanimaadhoo Airport,,,,6.744229793548584,73.17050170898438
KDO,Kadhdhoo Airport,,,,1.8591699600219727,73.52189636230469
MAQ,Mae Sot Airport,,,,16.699899673461914,98.54509735107422
BMV,Buon Ma Thuot Airport,,,,12.668299675,108.120002747
HPH,Cat Bi International Airport,,,,20.819400787353516,106.7249984741211
CXR,Cam Ranh Airport,,,,11.998200416564941,109.21900177001953
VCS,Co Ong Airport,,,,8.73183,106.633003
VCA,Can Tho International Airport,,,,10.085100174,105.711997986
DIN,Dien Bien Phu Airport,,,,21.3974990845,103.008003235
UIH,Phu Cat Airport,,,,13.955,109.042
PXU,Pleiku Airport,,,,14.004500389099121,108.01699829101562
VII,Vinh Airport,,,,18.7376003265,105.67099762
BMO,Banmaw Airport,,,,24.268999099731445,97.24620056152344
TVY,Dawei Airport,,,,14.103899955749512,98.20359802246094
KAW,Kawthoung Airport,,,,10.049300193786621,98.53800201416016
LIW,Loikaw Airport,,,,19.691499710083008,97.21479797363281
MNU,Mawlamyine Airport,,,,16.444700241088867,97.66069793701172
BSX,Pathein Airport,,,,16.815201,94.7799
PKK,Pakhokku Airport,,,,21.4043,95.11125
SWQ,Sumbawa Besar Airport,,,,-8.48904037475586,117.41200256347656
TMC,Tambolaka Airport,,,,-9.40972,119.244003
BUI,Bokondini Airport,,,,-3.6822,138.6755
SEH,Senggeh Airport,,,,-3.45,140.779
TJS,Tanjung Harapan Airport,,,,2.83583333333,117.373611111
DTD,Datadawai Airport,,,,0.8106,114.5306
BEJ,Kalimarau Airport,,,,2.1555,117.431999
TJG,Warukin Airport,,,,-2.21655988693,115.435997009
SMQ,Sampit(Hasan) Airport,,,,-2.49919009209,112.974998474
LUV,Dumatumbun Airport,,,,-5.661620140075684,132.7310028076172
ARD,Mali Airport,,,,-8.132340431213379,124.59700012207031
BLG,Belaga Airport,,,,2.65000009537,113.766998291
LGL,Long Lellang Airport,,,,3.4210000038099997,115.153999329
ODN,Long Seridan Airport,,,,3.9670000076293945,115.05000305175781
MKM,Mukah Airport,,,,2.90639,112.080002
BKM,Bakalalan Airport,,,,3.9739999771118164,115.61799621582031
LWY,Lawas Airport,,,,4.84917,115.407997
BBN,Bario Airport,,,,3.7338900566101074,115.47899627685547
TMG,Tomanggong Airport,,,,5.40257,118.65763
KUD,Kudat Airport,,,,6.922500133514404,116.83599853515625
TKG,Radin Inten II (Branti) Airport,,,,-5.240556,105.175556
HLP,Halim Perdanakusuma International Airport,,,,-6.266610145568848,106.89099884033203
NTX,Ranai Airport,,,,3.90871,108.388
PSU,Pangsuma Airport,,,,0.8355780243873596,112.93699645996094
SQG,Sintang(Susilo) Airport,,,,0.06361900269985199,111.4729995727539
PDO,Pendopo Airport,,,,-3.2860701084136963,103.87999725341797
LSW,Malikus Saleh Airport,,,,5.226679801940918,96.95030212402344
PKG,Pulau Pangkor Airport,,,,4.244719982147217,100.5530014038086
LBW,Long Bawan Airport,,,,3.9028,115.6921
NNX,Nunukan Airport,,,,4.13333333333,117.666666667
LPU,Long Apung Airport,,,,1.704486,114.970297
ALH,Albany Airport,,,,-34.94329833984375,117.80899810791016
GYL,Argyle Airport,,,,-16.6369,128.451004
AUU,Aurukun Airport,,,,-13.354067,141.72065
BCI,Barcaldine Airport,,,,-23.5652999878,145.307006836
BDD,Badu Island Airport,,,,-10.149999618499999,142.1734
BVI,Birdsville Airport,,,,-25.897499084472656,139.34800720214844
BHQ,Broken Hill Airport,,,,-32.0013999939,141.472000122
HTI,Hamilton Island Airport,,,,-20.3581008911,148.95199585
BEU,Bedourie Airport,,,,-24.346099853515625,139.4600067138672
BRK,Bourke Airport,,,,-30.039199829101562,145.95199584960938
BUC,Burketown Airport,,,,-17.748600006103516,139.53399658203125
GIC,Boigu Airport,,,,-9.23278045654,142.218002319
OKY,Oakey Airport,,,,-27.411399841308594,151.73500061035156
BQL,Boulia Airport,,,,-22.913299560546875,139.89999389648438
BHS,Bathurst Airport,,,,-33.4094009399,149.651992798
BLT,Blackwater Airport,,,,-23.603099822998047,148.8070068359375
CVQ,Carnarvon Airport,,,,-24.880211,113.67174
CAZ,Cobar Airport,,,,-31.538299560546875,145.79400634765625
CPD,Coober Pedy Airport,,,,-29.040000915527344,134.7209930419922
CNC,Coconut Island Airport,,,,-10.050000190734863,143.07000732421875
CNJ,Cloncurry Airport,,,,-20.668600082399998,140.503997803
CED,Ceduna Airport,,,,-32.13059997558594,133.7100067138672
CTN,Cooktown Airport,,,,-15.444700241088867,145.1840057373047
CMA,Cunnamulla Airport,,,,-28.030000686645508,145.6219940185547
CNB,Coonamble Airport,,,,-30.983299255371094,148.37600708007812
CUQ,Coen Airport,,,,-13.761133,143.113311
OOM,Cooma Snowy Mountains Airport,,,,-36.3005981445,148.973999023
DMD,Doomadgee Airport,,,,-17.9403,138.822006
NLF,Darnley Island Airport,,,,-9.583330154418945,143.76699829101562
DPO,Devonport Airport,,,,-41.1697006226,146.429992676
ELC,Elcho Island Airport,,,,-12.019399642899998,135.570999146
EPR,Esperance Airport,,,,-33.684399,121.822998
FLS,Flinders Island Airport,,,,-40.0917015076,147.992996216
GET,Geraldton Airport,,,,-28.796101,114.707001
GLT,Gladstone Airport,,,,-23.869699,151.223007
GTE,Groote Eylandt Airport,,,,-13.975000381500001,136.460006714
GFF,Griffith Airport,,,,-34.2508010864,146.067001343
HID,Horn Island Airport,,,,-10.586400032,142.289993286
HOK,Hooker Creek Airport,,,,-18.3367004395,130.638000488
MHU,Mount Hotham Airport,,,,-37.0475006104,147.333999634
HGD,Hughenden Airport,,,,-20.815000534057617,144.22500610351562
JCK,Julia Creek Airport,,,,-20.66830062866211,141.72300720214844
KAX,Kalbarri Airport,,,,-27.692813,114.259169
KNS,King Island Airport,,,,-39.877498626708984,143.8780059814453
KFG,Kalkgurung Airport,,,,-17.431900024414062,130.80799865722656
KRB,Karumba Airport,,,,-17.45669937133789,140.8300018310547
KWM,Kowanyama Airport,,,,-15.485600471496582,141.75100708007812
KUG,Kubin Airport,,,,-10.225000381500001,142.218002319
LNO,Leonora Airport,,,,-28.87809944152832,121.31500244140625
LEL,Lake Evella Airport,,,,-12.498900413513184,135.80599975585938
LDH,Lord Howe Island Airport,,,,-31.5382995605,159.07699585
IRG,Lockhart River Airport,,,,-12.7869,143.304993
LSY,Lismore Airport,,,,-28.8302993774,153.259994507
LHG,Lightning Ridge Airport,,,,-29.45669937133789,147.98399353027344
LRE,Longreach Airport,,,,-23.4342002869,144.279998779
LER,Leinster Airport,,,,-27.843299865722656,120.7030029296875
LVO,Laverton Airport,,,,-28.61359977722168,122.42400360107422
UBB,Mabuiag Island Airport,,,,-9.949999809265137,142.18299865722656
MKR,Meekatharra Airport,,,,-26.6117000579834,118.5479965209961
MIM,Merimbula Airport,,,,-36.9085998535,149.901000977
MGT,Milingimbi Airport,,,,-12.0944004059,134.893997192
MNG,Maningrida Airport,,,,-12.0560998917,134.23399353
MCV,McArthur River Mine Airport,,,,-16.4424991608,136.083999634
MQL,Mildura Airport,,,,-34.229198455799995,142.085998535
MMG,Mount Magnet Airport,,,,-28.116100311279297,117.84200286865234
MRZ,Moree Airport,,,,-29.498899459799997,149.845001221
MOV,Moranbah Airport,,,,-22.057800293,148.07699585
MYA,Moruya Airport,,,,-35.8978004456,150.143997192
MGB,Mount Gambier Airport,,,,-37.745601654052734,140.78500366210938
ONG,Mornington Island Airport,,,,-16.662500381469727,139.17799377441406
MYI,Murray Island Airport,,,,-9.91666984558,144.054992676
MBH,Maryborough Airport,,,,-25.5133,152.714996
NRA,Narrandera Airport,,,,-34.7022018433,146.511993408
NAA,Narrabri Airport,,,,-30.3192005157,149.82699585
NTN,Normanton Airport,,,,-17.68409,141.069664
ZNE,Newman Airport,,,,-23.417800903299998,119.803001404
OLP,Olympic Dam Airport,,,,-30.485000610399997,136.876998901
PUG,Port Augusta Airport,,,,-32.506900787353516,137.7169952392578
PMK,Palm Island Airport,,,,-18.755300521850586,146.58099365234375
PBO,Paraburdoo Airport,,,,-23.1711006165,117.745002747
CCK,Cocos (Keeling) Islands Airport,,,,-12.1883001328,96.8339004517
GOV,Gove Airport,,,,-12.269399642899998,136.817993164
PKE,Parkes Airport,,,,-33.131401062,148.238998413
PLO,Port Lincoln Airport,,,,-34.6053009033,135.880004883
EDR,Pormpuraaw Airport,,,,-14.896451,141.60908
PQQ,Port Macquarie Airport,,,,-31.4358005524,152.863006592
PTJ,Portland Airport,,,,-38.31809997558594,141.4709930419922
ULP,Quilpie Airport,,,,-26.612199783325195,144.2530059814453
RAM,Ramingining Airport,,,,-12.356399536132812,134.8979949951172
RMA,Roma Airport,,,,-26.545000076300003,148.774993896
SGO,St George Airport,,,,-28.049699783325195,148.59500122070312
MJK,Shark Bay Airport,,,,-25.8938999176,113.577003479
SBR,Saibai Island Airport,,,,-9.378330230710002,142.625
SRN,Strahan Airport,,,,-42.154998779296875,145.29200744628906
XTG,Thargomindah Airport,,,,-27.986400604248047,143.81100463867188
TCA,Tennant Creek Airport,,,,-19.6343994140625,134.18299865722656
VCD,Victoria River Downs Airport,,,,-16.402124404907227,131.00497436523438
SYU,Warraber Island Airport,,,,-10.20829963684082,142.8249969482422
WNR,Windorah Airport,,,,-25.41309928894043,142.66700744628906
WYA,Whyalla Airport,,,,-33.05889892578125,137.51400756835938
WUN,Wiluna Airport,,,,-26.629199981689453,120.22100067138672
WOL,Wollongong Airport,,,,-34.561100006103516,150.78900146484375
WIN,Winton Airport,,,,-22.36359977722168,143.08599853515625
BWT,Wynyard Airport,,,,-40.9989013671875,145.7310028076172
OKR,Yorke Island Airport,,,,-9.752801,143.405673
XMY,Yam Island Airport,,,,-9.90110969543457,142.7760009765625
NAY,Beijing Nanyuan Airport,,,,39.782798767089844,116.38800048828125
CIF,Chifeng Airport,,,,42.23500061035156,118.90799713134766
CIH,Changzhi Airport,,,,36.247501,113.125999
DAT,Datong Airport,,,,40.060299,113.482002
HET,Baita International Airport,,,,40.851398,111.823997
BAV,Baotou Airport,,,,40.560001373291016,109.99700164794922
SJW,Shijiazhuang Daguocun International Airport,,,,38.28070068359375,114.6969985961914
TGO,Tongliao Airport,,,,43.556702,122.199997
HLH,Ulanhot Airport,,,,46.195333,122.008333
XIL,Xilinhot Airport,,,,43.91559982299805,115.96399688720703
BHY,Beihai Airport,,,,21.5394,109.293999
CGD,Changde Airport,,,,28.9188995361,111.63999939
DYG,Dayong Airport,,,,29.1028,110.443001
MXZ,Meixian Airport,,,,24.350000381469727,116.13300323486328
ZUH,Zhuhai Jinwan Airport,,,,22.006399,113.375999
LZH,Liuzhou Bailian Airport,,,,24.2075,109.390999
